RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
9207,0,4/13/2009,MANHEIM,2001,8,HONDA,CIVIC,,4D SEDAN LX AUTO,BLUE,AUTO,2.0,Covers,59679,TOP LINE ASIAN,COMPACT,OTHER,3771.0,4680.0,4573.0,5554.0,3771.0,4680.0,4573.0,5554.0,,,21973,27542,NC,6200.0,0,888
9208,0,4/13/2009,MANHEIM,2005,4,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,GOLD,AUTO,2.0,Covers,67825,OTHER ASIAN,MEDIUM,OTHER,3837.0,4833.0,4644.0,5720.0,3837.0,4833.0,4644.0,5720.0,,,18880,27542,NC,5000.0,0,533
9209,0,4/13/2009,MANHEIM,2005,4,FORD,F150 PICKUP 2WD V8 4,STX,EXT CAB 4.6L STX,GREY,AUTO,2.0,Covers,81441,AMERICAN,LARGE TRUCK,FORD,7457.0,9296.0,8554.0,10540.0,7457.0,9296.0,8554.0,10540.0,,,21973,27542,NC,9235.0,0,853
9210,0,4/13/2009,MANHEIM,2002,7,FORD,F150 PICKUP 2WD V8 5,XLT,CREW CAB 5.4L KING RANCH,RED,AUTO,1.0,Alloy,87898,AMERICAN,LARGE TRUCK,FORD,7351.0,9233.0,8439.0,10472.0,7351.0,9233.0,8439.0,10472.0,,,21973,27542,NC,8935.0,0,1153
9211,0,4/13/2009,MANHEIM,2006,3,HYUNDAI,ELANTRA MFI I-4 2.0L,GLS,4D SEDAN,SILVER,AUTO,2.0,Covers,44819,OTHER ASIAN,MEDIUM,OTHER,5302.0,6660.0,6226.0,7693.0,5302.0,6660.0,6226.0,7693.0,,,18880,27542,NC,5900.0,0,482
9212,0,4/13/2009,MANHEIM,2005,4,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,GREY,AUTO,1.0,Alloy,76024,AMERICAN,MEDIUM,GM,5571.0,7127.0,6517.0,8197.0,5571.0,7127.0,6517.0,8197.0,,,18880,27542,NC,5700.0,0,1272
9213,0,4/13/2009,MANHEIM,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BLUE,AUTO,1.0,Alloy,79856,AMERICAN,MEDIUM,FORD,3688.0,4783.0,4483.0,5666.0,3668.0,4777.0,4461.0,5659.0,,,18880,27542,NC,4400.0,0,920
9214,0,4/13/2009,MANHEIM,2006,3,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT TOURING,GREEN,AUTO,1.0,Alloy,43476,AMERICAN,CROSSOVER,CHRYSLER,10553.0,12525.0,11897.0,14027.0,10553.0,12525.0,11897.0,14027.0,,,18880,27542,NC,9100.0,0,975
9215,0,4/13/2009,MANHEIM,2006,3,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L,GOLD,AUTO,1.0,Alloy,71266,AMERICAN,MEDIUM SUV,GM,10600.0,12794.0,11948.0,14318.0,10600.0,12794.0,11948.0,14318.0,,,21973,27542,NC,8035.0,0,1974
9216,0,4/13/2009,MANHEIM,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT,SILVER,AUTO,2.0,Covers,84458,AMERICAN,LARGE,GM,4172.0,5270.0,5006.0,6192.0,4172.0,5270.0,5006.0,6192.0,,,18880,27542,NC,5700.0,0,2152
9217,0,4/13/2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,BLUE,AUTO,1.0,Alloy,87935,AMERICAN,MEDIUM SUV,GM,7875.0,9334.0,9005.0,10581.0,7875.0,9334.0,9005.0,10581.0,,,18880,27542,NC,7400.0,0,1243
9218,0,4/13/2009,MANHEIM,2008,1,HYUNDAI,SONATA V6,GLS,4D SEDAN,SILVER,AUTO,2.0,Covers,40864,OTHER ASIAN,MEDIUM,OTHER,10208.0,10750.0,11525.0,12110.0,10208.0,10750.0,11525.0,12110.0,,,21973,27542,NC,8835.0,0,623
9219,0,4/13/2009,MANHEIM,2003,6,FORD,FOCUS 2.0L I4 SFI,ZX3,2D COUPE ZX3,BLUE,AUTO,1.0,Alloy,70978,AMERICAN,COMPACT,FORD,2889.0,3628.0,3620.0,4418.0,2889.0,3628.0,3620.0,4418.0,,,18880,27542,NC,3600.0,0,1455
9220,0,4/13/2009,MANHEIM,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,LS,2D COUPE LS,RED,AUTO,2.0,Covers,55041,AMERICAN,COMPACT,GM,3952.0,5084.0,4768.0,5991.0,3952.0,5084.0,4768.0,5991.0,,,18880,27542,NC,3700.0,0,920
9222,0,4/13/2009,MANHEIM,2006,3,HYUNDAI,TUCSON 2WD 4C 2.0L I,GL,4D CUV,GREEN,AUTO,1.0,Alloy,72703,OTHER ASIAN,SMALL SUV,OTHER,8533.0,10248.0,9716.0,11568.0,8533.0,10248.0,9716.0,11568.0,,,18880,27542,NC,7500.0,0,920
9223,0,4/13/2009,MANHEIM,2003,6,DODGE,DURANGO 2WD V8 4.7L,Spo,4D SUV 4.7L,BLACK,AUTO,1.0,Alloy,59479,AMERICAN,MEDIUM SUV,CHRYSLER,4463.0,5811.0,5320.0,6776.0,4463.0,5811.0,5320.0,6776.0,,,18880,27542,NC,6300.0,0,1386
9224,0,4/13/2009,MANHEIM,2003,6,BUICK,CENTURY V6 3.1L V6 S,Cus,4D SEDAN CUSTOM,GOLD,AUTO,2.0,Covers,70869,AMERICAN,MEDIUM,GM,2961.0,4098.0,3698.0,4926.0,2961.0,4098.0,3698.0,4926.0,,,21973,27542,NC,4700.0,0,2274
9225,0,4/13/2009,MANHEIM,2006,3,CHEVROLET,AVEO 1.6L I-4 EFI DO,LS,4D SEDAN LS,BLUE,AUTO,2.0,Covers,82392,AMERICAN,COMPACT,GM,4004.0,4986.0,4824.0,5885.0,4004.0,4986.0,4824.0,5885.0,,,21973,27542,NC,3600.0,0,853
9227,0,4/13/2009,MANHEIM,2006,3,PONTIAC,G6 V6 3.5L V6 SFI,GT,4D SEDAN GT,RED,AUTO,3.0,Special,64881,AMERICAN,MEDIUM,GM,8501.0,10231.0,9681.0,11549.0,8501.0,10231.0,9681.0,11549.0,,,21973,27542,NC,8135.0,0,1118
9228,0,4/13/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,WHITE,AUTO,2.0,Covers,82028,AMERICAN,MEDIUM,CHRYSLER,5443.0,6528.0,6378.0,7550.0,5443.0,6528.0,6378.0,7550.0,,,18880,27542,NC,5200.0,0,1503
9229,0,4/13/2009,MANHEIM,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,GREY,AUTO,2.0,Covers,88750,AMERICAN,MEDIUM,CHRYSLER,3963.0,4999.0,4780.0,5899.0,3963.0,4999.0,4780.0,5899.0,,,21973,27542,NC,4200.0,0,1243
9230,0,4/13/2009,MANHEIM,2005,4,CHEVROLET,COBALT 2.2L I-4 MPI,Bas,2D COUPE,RED,AUTO,2.0,Covers,41953,AMERICAN,COMPACT,GM,5258.0,6225.0,6179.0,7223.0,5258.0,6225.0,6179.0,7223.0,,,18880,27542,NC,5400.0,0,623
9231,0,4/17/2009,MANHEIM,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,BEIGE,AUTO,1.0,Alloy,64988,AMERICAN,MEDIUM,FORD,2772.0,3865.0,3494.0,4674.0,2772.0,3865.0,3494.0,4674.0,,,17675,27542,NC,4100.0,0,825
9232,0,4/17/2009,MANHEIM,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,SILVER,AUTO,1.0,Alloy,86237,AMERICAN,MEDIUM,CHRYSLER,3963.0,4999.0,4780.0,5899.0,3963.0,4999.0,4780.0,5899.0,,,17675,27542,NC,3650.0,0,1243
9233,0,4/17/2009,MANHEIM,2001,8,FORD,TAURUS 3.0L V6 EFI F,SE,4D WAGON SE,SILVER,AUTO,1.0,Alloy,92671,AMERICAN,MEDIUM,FORD,1595.0,2737.0,2223.0,3456.0,1595.0,2737.0,2223.0,3456.0,,,17675,27542,NC,4000.0,0,1353
9234,0,4/17/2009,MANHEIM,2002,7,KIA,SPORTAGE 4WD 2.0L I4,,4D SPORT UTILITY,BEIGE,AUTO,1.0,Alloy,46838,OTHER ASIAN,SMALL SUV,OTHER,2992.0,4143.0,3731.0,4974.0,2992.0,4143.0,3731.0,4974.0,,,17675,27542,NC,4000.0,0,993
9235,0,4/17/2009,MANHEIM,2005,4,DODGE,CARAVAN FWD V6 3.3L,SXT,MINIVAN 3.3L SE,SILVER,AUTO,2.0,Covers,79520,AMERICAN,VAN,CHRYSLER,5129.0,6616.0,6039.0,7645.0,5129.0,6616.0,6039.0,7645.0,,,17675,27542,NC,5100.0,0,1623
9236,0,4/17/2009,MANHEIM,2004,5,FORD,MUSTANG V6 3.9L V6 E,Bas,2D COUPE,SILVER,AUTO,1.0,Alloy,76603,AMERICAN,SPORTS,FORD,5443.0,6790.0,6378.0,7833.0,5443.0,6790.0,6378.0,7833.0,,,17675,27542,NC,6800.0,0,803
9237,0,4/20/2009,MANHEIM,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,71601,AMERICAN,LARGE,GM,4573.0,5967.0,5439.0,6944.0,4573.0,5967.0,5439.0,6944.0,,,20928,27542,NC,6000.0,0,1974
9238,0,4/20/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2.0,Covers,54012,AMERICAN,MEDIUM,CHRYSLER,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,,,18880,27542,NC,5600.0,0,1086
9239,0,4/20/2009,MANHEIM,2006,3,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,MAROON,AUTO,1.0,Alloy,77422,AMERICAN,LARGE,FORD,6266.0,7716.0,7267.0,8833.0,6266.0,7716.0,7267.0,8833.0,,,20928,27542,NC,6800.0,0,1506
9240,0,4/20/2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,BLACK,AUTO,1.0,Alloy,76160,AMERICAN,MEDIUM SUV,GM,9131.0,10801.0,10361.0,12165.0,9131.0,10801.0,10361.0,12165.0,,,20928,27542,NC,8400.0,0,1974
9241,0,4/20/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,SILVER,AUTO,2.0,Covers,57539,AMERICAN,MEDIUM,CHRYSLER,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,,,20928,27542,NC,5500.0,0,1086
9242,1,4/20/2009,MANHEIM,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L FFV SLT,RED,AUTO,1.0,Alloy,83176,AMERICAN,LARGE TRUCK,CHRYSLER,8473.0,10008.0,9651.0,11309.0,8473.0,10008.0,9651.0,11309.0,,,18880,27542,NC,8400.0,0,983
9243,0,4/20/2009,MANHEIM,2001,8,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,BLUE,AUTO,2.0,Covers,55536,AMERICAN,VAN,CHRYSLER,2135.0,3070.0,2806.0,3816.0,2135.0,3070.0,2806.0,3816.0,,,18880,27542,NC,3800.0,0,1551
9244,0,4/20/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,MAROON,AUTO,2.0,Covers,67734,AMERICAN,MEDIUM,CHRYSLER,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,,,20928,27542,NC,5100.0,0,1215
9245,1,4/20/2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,BLUE,AUTO,1.0,Alloy,86083,AMERICAN,MEDIUM SUV,GM,7875.0,9334.0,9005.0,10581.0,7875.0,9334.0,9005.0,10581.0,,,18880,27542,NC,6900.0,0,1243
9246,0,4/20/2009,MANHEIM,2007,2,MAZDA,MAZDA6 2.3L I4 MFI /,i,4D SEDAN I,GREY,AUTO,1.0,Alloy,66033,OTHER ASIAN,MEDIUM,OTHER,10781.0,12164.0,12143.0,13637.0,10781.0,12164.0,12143.0,13637.0,,,18880,27542,NC,8835.0,0,1118
9247,0,4/20/2009,MANHEIM,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,LS,2D COUPE,ORANGE,AUTO,1.0,Alloy,55931,AMERICAN,COMPACT,GM,5258.0,6225.0,6179.0,7223.0,5258.0,6225.0,6179.0,7223.0,,,20928,27542,NC,6400.0,0,671
9248,0,4/20/2009,MANHEIM,2004,5,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,BLUE,AUTO,2.0,Covers,65979,AMERICAN,VAN,GM,3924.0,5038.0,4738.0,5941.0,3924.0,5038.0,4738.0,5941.0,,,20928,27542,NC,4600.0,0,3910
9249,0,4/20/2009,MANHEIM,2005,4,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,GOLD,AUTO,2.0,Covers,80793,AMERICAN,VAN,CHRYSLER,5022.0,6025.0,5924.0,7007.0,5022.0,6025.0,5924.0,7007.0,,,18880,27542,NC,5100.0,0,1763
9251,0,4/20/2009,MANHEIM,2005,4,HYUNDAI,SANTA FE 4WD V6 2.7L,GLS,4D CUV 2.7L GLS,GREY,AUTO,1.0,Alloy,72725,OTHER ASIAN,MEDIUM SUV,OTHER,7068.0,8743.0,8133.0,9942.0,7068.0,8743.0,8133.0,9942.0,,,18880,27542,NC,6900.0,0,1155
9252,0,4/20/2009,MANHEIM,2004,5,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN LX,BLUE,AUTO,1.0,Alloy,68367,OTHER ASIAN,MEDIUM,OTHER,3402.0,4773.0,4174.0,5655.0,3402.0,4773.0,4174.0,5655.0,,,18880,27542,NC,4400.0,0,728
9253,0,4/20/2009,MANHEIM,2005,4,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,GREEN,AUTO,2.0,Covers,77409,AMERICAN,SPECIALTY,CHRYSLER,7891.0,9276.0,9022.0,10518.0,7891.0,9276.0,9022.0,10518.0,,,18880,27542,NC,9300.0,0,1389
9254,0,4/20/2009,MANHEIM,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,2.0,Covers,84430,AMERICAN,MEDIUM,GM,6311.0,7450.0,7316.0,8546.0,6311.0,7450.0,7316.0,8546.0,,,18880,27542,NC,6200.0,0,1113
9255,0,4/20/2009,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,45995,AMERICAN,MEDIUM,CHRYSLER,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,,,20928,27542,NC,5600.0,0,975
9257,0,4/20/2009,MANHEIM,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,60506,AMERICAN,LARGE,GM,5500.0,6920.0,6440.0,7974.0,5500.0,6920.0,6440.0,7974.0,,,18880,27542,NC,5700.0,0,1703
9258,0,4/20/2009,MANHEIM,2003,6,FORD,EXPEDITION 4WD V8 5.,XLT,4D SUV 5.4L XLT,WHITE,AUTO,1.0,Alloy,77955,AMERICAN,LARGE SUV,FORD,7806.0,9464.0,8930.0,10721.0,7806.0,9464.0,8930.0,10721.0,,,20928,27542,NC,8800.0,0,1689
9259,0,4/20/2009,MANHEIM,2005,4,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,GREEN,AUTO,1.0,Alloy,96344,AMERICAN,COMPACT,FORD,3740.0,4842.0,4539.0,5729.0,3740.0,4842.0,4539.0,5729.0,,,20928,27542,NC,3100.0,0,1341
9260,0,4/20/2009,MANHEIM,2002,7,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.8L LS,BLUE,AUTO,1.0,Alloy,91671,AMERICAN,LARGE TRUCK,GM,3779.0,5771.0,4581.0,6733.0,3779.0,5771.0,4581.0,6733.0,,,20928,27542,NC,5600.0,0,1641
9261,0,4/20/2009,MANHEIM,2003,6,SATURN,ION 2.0L I4 MPI,2,4D SEDAN LEVEL 2,BLUE,AUTO,2.0,Covers,53710,AMERICAN,MEDIUM,GM,3483.0,4301.0,4262.0,5145.0,3483.0,4301.0,4262.0,5145.0,,,20928,27542,NC,4400.0,0,971
9262,0,4/20/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,61618,AMERICAN,MEDIUM,CHRYSLER,5480.0,6461.0,6418.0,7478.0,5480.0,6461.0,6418.0,7478.0,,,20928,27542,NC,5700.0,0,1215
9263,0,4/20/2009,MANHEIM,2002,7,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,WHITE,AUTO,2.0,Covers,61306,AMERICAN,VAN,CHRYSLER,2622.0,3740.0,3332.0,4539.0,2622.0,3740.0,3332.0,4539.0,,,20928,27542,NC,4200.0,0,1711
9265,0,4/20/2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,WHITE,AUTO,1.0,Alloy,71528,AMERICAN,MEDIUM SUV,GM,9131.0,10801.0,10361.0,12165.0,9131.0,10801.0,10361.0,12165.0,,,20928,27542,NC,7600.0,0,1974
9266,0,4/20/2009,MANHEIM,2004,5,FORD,MUSTANG V6 3.9L V6 E,Bas,2D CONVERTIBLE,RED,AUTO,1.0,Alloy,84076,AMERICAN,SPORTS,FORD,7390.0,8876.0,8481.0,10086.0,7390.0,8876.0,8481.0,10086.0,,,18880,27542,NC,7500.0,0,853
9267,0,4/20/2009,MANHEIM,2002,7,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,MAROON,AUTO,2.0,Covers,72930,AMERICAN,VAN,GM,2765.0,4336.0,3486.0,5183.0,3303.0,4622.0,4067.0,5492.0,,,20928,27542,NC,4900.0,0,4922
9268,0,4/20/2009,MANHEIM,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT2,GREY,AUTO,1.0,Alloy,67220,AMERICAN,LARGE,GM,5179.0,6598.0,6093.0,7626.0,4962.0,6274.0,5859.0,7276.0,,,18880,27542,NC,7735.0,0,1703
9269,0,4/20/2009,MANHEIM,2003,6,GMC,ENVOY 2WD 6C 4.2L I6,SLE,4D UTILITY 4.2L SLE,GOLD,AUTO,1.0,Alloy,77710,AMERICAN,MEDIUM SUV,GM,5512.0,6483.0,6453.0,7502.0,5512.0,6483.0,6453.0,7502.0,,,18880,27542,NC,8235.0,0,1455
9270,0,4/20/2009,MANHEIM,2002,7,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,MAROON,AUTO,2.0,Covers,74335,AMERICAN,VAN,GM,2765.0,4336.0,3486.0,5183.0,2765.0,4336.0,3486.0,5183.0,,,18880,27542,NC,4700.0,0,4922
9271,1,4/20/2009,MANHEIM,2002,7,MAZDA,PROTEGE 2.0L I4 EFI,DX,4D SEDAN DX,GREEN,AUTO,2.0,Covers,90755,OTHER ASIAN,COMPACT,OTHER,2433.0,3651.0,3128.0,4443.0,2433.0,3651.0,3128.0,4443.0,,,18880,27542,NC,3500.0,0,1209
9272,0,4/20/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,77185,AMERICAN,MEDIUM,CHRYSLER,5480.0,6461.0,6418.0,7478.0,5480.0,6461.0,6418.0,7478.0,,,18880,27542,NC,5200.0,0,1389
9273,0,4/20/2009,MANHEIM,2002,7,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,WHITE,AUTO,2.0,Covers,67949,AMERICAN,VAN,CHRYSLER,2622.0,3740.0,3332.0,4539.0,2622.0,3740.0,3332.0,4539.0,,,18880,27542,NC,5000.0,0,1711
9274,0,4/20/2009,MANHEIM,2005,4,DODGE,CARAVAN FWD V6 3.3L,SXT,MINIVAN 3.3L SE,WHITE,AUTO,2.0,Covers,63512,AMERICAN,VAN,CHRYSLER,5129.0,6616.0,6039.0,7645.0,5129.0,6616.0,6039.0,7645.0,,,18880,27542,NC,5300.0,0,1411
9275,0,4/20/2009,MANHEIM,2007,2,FORD,FREESTYLE FWD V6 3.0,SEL,4D CUV 3.0L SEL,GREEN,AUTO,1.0,Alloy,83611,AMERICAN,CROSSOVER,FORD,11412.0,14485.0,12825.0,16144.0,11412.0,14485.0,12825.0,16144.0,,,20928,27542,NC,8100.0,0,1633
9277,0,4/20/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,2.0,Covers,73645,AMERICAN,MEDIUM,CHRYSLER,5480.0,6461.0,6418.0,7478.0,5480.0,6461.0,6418.0,7478.0,,,20928,27542,NC,5600.0,0,1389
9278,0,4/20/2009,MANHEIM,2002,7,CHEVROLET,IMPALA 3.8L V6 MFI,LS,4D SEDAN LS,WHITE,AUTO,1.0,Alloy,74440,AMERICAN,LARGE,GM,3531.0,4724.0,4313.0,5602.0,3531.0,4724.0,4313.0,5602.0,,,18880,27542,NC,5935.0,0,2274
9279,0,4/20/2009,MANHEIM,2003,6,FORD,FOCUS 2.0L I4 SFI,ZX3,2D COUPE ZX3,BLUE,AUTO,1.0,Alloy,86061,AMERICAN,COMPACT,FORD,2889.0,3628.0,3620.0,4418.0,2889.0,3628.0,3620.0,4418.0,,,20928,27542,NC,3800.0,0,1543
9280,0,4/20/2009,MANHEIM,2006,3,ISUZU,ASCENDER 2WD 6C 4.2L,LS,SPORT UTILITY,GOLD,AUTO,1.0,Alloy,84541,OTHER ASIAN,MEDIUM SUV,OTHER,8431.0,9619.0,9605.0,10889.0,8431.0,9619.0,9605.0,10889.0,,,18880,27542,NC,7635.0,0,1243
9281,0,4/20/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREY,AUTO,2.0,Covers,62653,AMERICAN,MEDIUM,CHRYSLER,5480.0,6461.0,6418.0,7478.0,5753.0,6492.0,6713.0,7511.0,,,20928,27542,NC,5400.0,0,1215
9282,0,4/20/2009,MANHEIM,2002,7,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,MAROON,AUTO,2.0,Covers,70408,AMERICAN,VAN,GM,2765.0,4336.0,3486.0,5183.0,2765.0,4336.0,3486.0,5183.0,,,20928,27542,NC,4200.0,0,4922
9284,0,4/20/2009,MANHEIM,2002,7,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L FFV SE,SILVER,AUTO,2.0,Covers,64934,AMERICAN,VAN,CHRYSLER,2622.0,3740.0,3332.0,4539.0,2622.0,3740.0,3332.0,4539.0,,,20928,27542,NC,4800.0,0,1711
9285,1,4/20/2009,MANHEIM,2005,4,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN EX,GREEN,AUTO,2.0,Covers,77769,OTHER ASIAN,MEDIUM,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18880,27542,NC,3800.0,0,803
9286,0,4/20/2009,MANHEIM,2006,3,ISUZU,ASCENDER 2WD 6C 4.2L,LS,SPORT UTILITY,SILVER,AUTO,1.0,Alloy,58684,OTHER ASIAN,MEDIUM SUV,OTHER,8431.0,9619.0,9605.0,10889.0,8431.0,9619.0,9605.0,10889.0,,,20928,27542,NC,8700.0,0,920
9287,0,4/20/2009,MANHEIM,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER 3.9L LS,BLUE,AUTO,2.0,Covers,80497,AMERICAN,VAN,GM,6280.0,7048.0,7282.0,8112.0,7012.0,7522.0,8073.0,8624.0,,,18880,27542,NC,6600.0,0,2282
9288,0,4/20/2009,MANHEIM,2005,4,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,WHITE,AUTO,2.0,Covers,70699,AMERICAN,VAN,CHRYSLER,5022.0,6025.0,5924.0,7007.0,5022.0,6025.0,5924.0,7007.0,,,18880,27542,NC,5500.0,0,1623
9289,0,4/20/2009,MANHEIM,2003,6,CHEVROLET,MALIBU V6 3.1L V6 SF,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,95722,AMERICAN,MEDIUM,GM,2368.0,3332.0,3057.0,4099.0,2368.0,3332.0,3057.0,4099.0,,,18880,27542,NC,3300.0,0,2939
9290,0,4/20/2009,MANHEIM,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,54279,AMERICAN,COMPACT,GM,4794.0,5943.0,5678.0,6918.0,4794.0,5943.0,5678.0,6918.0,,,18880,27542,NC,4900.0,0,671
9291,0,4/20/2009,MANHEIM,2003,6,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GREY,AUTO,2.0,Covers,95021,AMERICAN,LARGE,GM,3220.0,4283.0,3978.0,5126.0,3220.0,4283.0,3978.0,5126.0,,,18880,27542,NC,4200.0,0,2651
9292,0,4/20/2009,MANHEIM,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,PURPLE,AUTO,2.0,Covers,85175,AMERICAN,MEDIUM,CHRYSLER,2910.0,3728.0,3643.0,4526.0,2910.0,3728.0,3643.0,4526.0,,,18880,27542,NC,4435.0,0,1803
9293,0,4/20/2009,MANHEIM,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREY,AUTO,2.0,Covers,48546,AMERICAN,MEDIUM,CHRYSLER,5480.0,6461.0,6418.0,7478.0,5480.0,6461.0,6418.0,7478.0,,,20928,27542,NC,6000.0,0,975
9294,0,4/20/2009,MANHEIM,2003,6,CHEVROLET,SUBURBAN 1500 4WD 5.,150,4D UTILITY 5.3L FFV LS,GREY,AUTO,1.0,Alloy,79974,AMERICAN,LARGE SUV,GM,7389.0,8894.0,8480.0,10106.0,7389.0,8894.0,8480.0,10106.0,,,20928,27542,NC,10400.0,0,1923
9295,0,4/20/2009,MANHEIM,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,MANUAL,2.0,Covers,44320,AMERICAN,MEDIUM,CHRYSLER,4273.0,5223.0,5115.0,6141.0,4273.0,5223.0,5115.0,6141.0,,,18880,27542,NC,4300.0,0,975
9296,0,4/20/2009,MANHEIM,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,WHITE,AUTO,1.0,Alloy,77275,AMERICAN,MEDIUM SUV,GM,9131.0,10801.0,10361.0,12165.0,9056.0,10886.0,10280.0,12257.0,,,18880,27542,NC,8100.0,0,1974
